time,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,current
4.25,235.02296862321677,237.31116352861164,239.05903934305107,240.4777504498749,240.47235251568864,242.51299482498445,242.2732889303114,244.68656759285687,245.7762773571029,248.61800365610566,251.65090060183473,250.7600546923989,4854.166666666667
4.3,237.1965498794905,237.94257143060238,238.0875425433789,242.0241860325427,241.54347271484212,243.11316874495316,242.9328955348586,245.86756665202864,247.2728801047933,247.32567575598512,251.15248532397445,252.45950479481937,4858.333333333333
4.3500000000000005,237.07136639895347,239.15320662287212,238.5091316711279,241.69227552697296,241.92988616880223,243.43159122026532,245.57831690791443,246.88905459464414,246.816137272524,247.43805939464406,249.64133262124054,250.94148643101767,4862.5
4.4,237.64938157918047,237.92576667840365,238.82761129641813,239.6857544335814,240.4640984068208,246.1843095152351,245.00082404524136,244.67252403229372,248.11411076593234,251.37272442633176,250.39151375021373,254.50585936702896,4866.666666666667
4.45,236.97069016425897,239.9441720496066,240.93123410335411,240.31732318708347,243.29691064075624,245.27198914903428,246.3271524805272,247.22454731658496,247.7930752769978,251.19599865816963,254.0568408356003,253.04001738291652,4870.833333333333
4.5,237.19266245628177,239.51798996072424,238.25914255976684,241.6514126731267,243.60958868398038,244.78609186680723,246.6702240104235,249.7203869058662,249.61454072064822,251.441780899443,253.76614782370694,254.35471085037028,4875.0
4.55,236.81544885844752,239.46889527065366,242.88403287956962,243.45399758170615,243.8526655152046,244.65502611438444,246.9079202591517,247.29293146511216,250.7451992438032,251.81537648982192,252.9384468392924,253.76338569099164,4879.166666666667
4.6000000000000005,238.40632919987178,240.67316990529534,242.6493100445648,241.2595568728374,246.99055709603846,246.7199201194762,246.52420710746674,248.8830771910588,250.67336558219168,252.99164748352936,254.01286885161517,255.85645936990235,4883.333333333333
4.65,238.27904304748148,242.02631678538395,241.04785405797796,243.94845347974973,244.7150724024772,244.78949013001144,248.87193759903926,249.65380546073652,250.17963459679197,252.65886603350583,255.05558913494752,255.3181598752905,4887.5
4.7,240.37626109728757,240.69216704486564,243.07348618734073,244.04941683603485,243.53686549734834,245.01186141659477,249.397487889844,250.3762846558223,252.44131663738278,255.11566163658574,253.65494439479892,256.8498242743899,4891.666666666667
4.75,239.86322634148368,240.99529137045548,241.62928008423762,244.85608227612002,246.4028300221692,246.67215560431816,248.84019241114095,250.1804564376805,253.5296364235444,255.42013376161339,254.3255835581774,257.8518001337256,4895.833333333333
4.800000000000001,240.1918600373376,242.66861167440024,241.00427010811433,245.88479565438712,247.00299815659037,246.68248693338924,248.39932519368242,250.6163142584434,254.41244068916365,255.81394584003095,255.3105455552506,258.1617949734424,4900.0
4.8500000000000005,238.41144316676264,242.22668494226716,242.92721595449459,245.89113117773806,247.01918224333633,248.75052632772008,249.0812341703361,250.78099842513376,253.0137096204841,255.13337200587316,257.24028126552713,257.7857586424846,4904.166666666667
