time,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,current
0.0,200.63840400507613,198.43292981934135,201.07450749051554,198.91008682586087,199.19887680813807,201.19751597430275,200.08860349031815,200.47233244703037,199.34015575066636,199.51000659892534,200.81317467136958,200.5949903988826,3500.0
0.05,201.80859693479087,199.04335675374276,200.789558017695,201.21097004290985,202.13957646553428,201.3064057125901,199.90722075580555,200.83684699532913,199.5813382658366,200.63553628932698,200.76081525661235,201.29214581010132,3504.1666666666665
0.1,200.00421574613765,201.53297143617027,199.9090547427619,200.68776232379744,200.14181898188733,201.14141317347696,201.68377698590083,201.84239394978962,200.49544741536334,200.95010002512075,200.87894279510073,201.31366773500645,3508.3333333333335
0.15000000000000002,202.6709367569155,201.10180291591186,200.67869264457,200.9853784061251,200.46553709808376,201.60512021886447,200.5804127347735,202.036308045723,204.9133887753791,200.13749451681377,202.21454642908577,202.38820621427956,3512.5
0.2,205.23007093115223,200.61915170658793,202.26471772911384,203.78300113460736,203.58883506758738,200.77101178343102,200.39010726032276,201.2452036312036,203.247777128219,202.85029679060227,202.62877690804712,202.885928316771,3516.6666666666665
0.25,202.15489873173266,202.95105796290318,203.13101614467135,199.89743512863782,200.7860255712379,202.5258642933397,204.0600539666415,201.78557206189762,203.4451671913785,204.49386610808733,203.19995251821578,203.2318658981127,3520.8333333333335
0.30000000000000004,202.5158094221194,202.4414151845458,202.52263142789684,202.2734412669778,202.82173809918683,202.75851480327566,202.73115623109325,203.21777656698092,202.74400357539523,202.48415131312936,203.75184939828657,201.93087601337817,3525.0
0.35000000000000003,202.32638173987556,203.30215250262142,201.53875362362524,201.45126902642,203.05634346372344,204.7534375574994,203.62784737504433,203.97782023100288,202.91786340032758,204.74724701105777,204.50704542221766,204.11182385377683,3529.1666666666665
0.4,203.61537549781167,202.46061891449114,204.63261367099648,203.57706440239681,202.5151820670925,201.80436648092578,204.1223728674942,204.16586333907304,203.9947500758589,205.32383209357292,205.84258652863838,204.35614058214767,3533.3333333333335
0.45,204.1362572964959,204.3916099917068,205.97923360990896,205.70795347994493,204.26190786812776,203.4278986804979,204.9405194893837,204.3870841576117,205.59987919785627,203.72624027676062,205.20576679459242,206.298745327199,3537.5
0.5,205.1551883104603,204.49131685974226,203.92443936935007,203.89940455852224,206.1990565388081,205.33777982161632,205.12192098317018,205.72931410699948,206.51712130042816,205.09623606666833,206.19585708829106,205.64157217427746,3541.6666666666665
0.55,204.87680574940734,204.06442694334172,204.75169325267478,206.69304116555998,206.04465451470867,206.0412827276356,207.5071705806434,207.2513064538773,206.26248986826465,207.07210409091687,207.12077960841194,207.09944547545598,3545.8333333333335
0.6000000000000001,204.05045693852344,205.37380441481017,205.62562056741768,204.57734495869292,206.48212176808286,206.41890118541104,204.96460789266627,205.40497231862943,204.8685019690334,206.99898038052467,209.41704141697483,207.05210484218583,3550.0
0.65,204.34023357828974,206.49978960235126,206.9905040476481,206.943948421222,206.29418590613824,207.11342523232236,205.50427030866064,207.71597997912002,207.23457137331005,206.30610217137087,208.40913561696482,209.41104907055137,3554.1666666666665
0.7000000000000001,204.97744626339704,205.56801982887782,206.56902107662623,206.91919748172654,205.18730884064033,206.02743279498605,206.2016723912779,207.87691819444194,206.04511896926184,205.19423165348292,210.35190566734954,210.02369047535245,3558.3333333333335
0.75,208.1206016423295,207.1212346115466,207.00274235032586,206.49444602360822,207.21131840890823,207.53789257126337,208.1029672276391,208.81745232008475,209.07139790880336,207.54957451467334,208.51903022629986,210.8553309031362,3562.5
0.8,205.8106209476471,207.5595725022782,207.19714588262738,206.7688342146097,206.63240090914303,209.0672490069322,208.30460388709722,209.7014167460207,209.68763709087747,207.7596065918697,208.7206068906164,209.46898647527064,3566.6666666666665
0.8500000000000001,205.78841596398186,207.4043500790713,208.01058137939802,207.86236474274338,206.63649075981652,208.8308398186808,208.74704751297864,209.7987656075601,209.7533056753695,208.94494716361066,210.82460595372498,209.72968647931629,3570.8333333333335
0.9,207.26401110559647,208.8022600676939,209.53876547291614,208.34106375456636,209.295364468074,207.49301028012235,207.91552693810823,209.7720590671729,210.35679684094495,209.32457633151841,210.32005238829177,207.79298628061852,3575.0
0.9500000000000001,207.7697579988518,209.45812928451525,208.07044290490205,210.36533809053282,208.90545608964652,209.5680035015488,208.94168440155812,210.65138317068528,210.27180903628673,210.61540545705375,210.53083841198108,211.54633982242999,3579.1666666666665
1.0,207.62761572861487,208.03162541977088,209.489231238416,208.42437199018394,209.73144607911567,210.57556622077504,210.37301204463841,210.41868607517657,210.49061509083515,212.69861010028592,211.8110149261085,210.4013465596543,3583.3333333333335
1.05,209.9417863375341,208.71975500621187,209.25763287351847,211.6158716844231,211.22500401984146,211.8028978955613,209.54078158358996,208.85392879048433,212.7668886129438,211.9514895296573,211.89592631824758,213.57818766807148,3587.5
1.1,207.81149678903176,208.214280438,209.54139109931322,211.53144740195012,211.331221113458,212.36526362742399,213.31888655979373,212.59058893595486,212.297347284879,212.08599481780482,211.35156493815586,214.03661786001263,3591.6666666666665
1.1500000000000001,211.15102773511305,209.93567806572727,210.21893434424632,211.93913239903858,208.21389562672275,211.76850796796953,210.83889752075413,210.83278305176492,211.62814530699626,212.5679850558234,211.67205337086125,213.96406397446924,3595.8333333333335
1.2000000000000002,209.873612916453,211.85193577415453,210.9786245984727,210.06863123314739,212.56870751349592,213.2918332007455,212.72693905709124,213.81009293820154,215.07899900346678,212.9455333564714,214.49379020296138,214.42452409628308,3600.0
1.25,211.0133838085074,211.38500739491093,210.56080773450876,213.1448575215838,213.05191237163018,212.93093825368646,215.8396249357258,212.9496905705603,212.79171096686704,213.85508682291447,215.24678332119402,215.50794606511704,3604.1666666666665
1.3,208.9315567932128,211.24712530602,211.58765448947574,212.0018672841126,212.27987077536406,213.18922550326678,211.88444658198497,213.82661493140307,213.45197260143584,213.61223411456513,216.13388598966654,215.52837616134022,3608.3333333333335
1.35,211.13526081197872,213.17669357346873,212.88244525287718,213.905484998612,214.25429276477627,211.83434210674554,213.9736231951266,215.18314000439807,215.82589011516987,214.2154301028953,216.0891622251069,217.82693084535055,3612.5
1.4000000000000001,212.23134359914766,213.438703216963,211.5704763840671,211.77136224119252,214.13037843803224,213.8489441524688,213.18192981282002,213.93940155900503,214.3691120239968,216.99882017329264,215.59668277493887,216.63968055346336,3616.6666666666665
1.4500000000000002,212.07620550861304,212.22411646492972,212.73635575234357,213.88579266408726,213.15934959781532,215.76227080575012,214.8570689795072,214.98334094028075,217.24698200008237,217.99095561772484,215.97933628170156,216.69639414883903,3620.8333333333335
1.5,212.68745174453161,210.68658320176277,212.98682920150395,213.7932698358646,215.19602721147427,215.27732477364515,214.74500245294115,216.22323428405394,216.22681300508518,215.22096813136488,215.58223660180343,217.10318853344515,3625.0
1.55,212.52750268962126,215.77938605055695,214.7850828015337,214.69444952025282,214.0029029892362,213.02215947271418,216.54840066019392,217.50208831724746,218.32909030509956,217.5895757440621,218.37015954347538,220.69668324234422,3629.1666666666665
